id,name,movietitle,dialogues,budget,source
4,The Sorting Hat,Harry Potter and the Philosopher's Stone,"I have a few start of term notices I wish to announce. The first years please note that the dark forest is strictly forbidden to all students. Also, our caretaker, Mr. Filch  has asked me to remind you that the 3rd floor corridor on the right hand side is out of bounds to everyone who does not wish to die a most painful death. Thank you.","$125,000,000 ",denum
2,Ron and Hermione,Harry Potter and the Philosopher's Stone,Ahem. Sun-,"$125,000,000 ",denum
3,Three-Headed Sentinel,Harry Potter and the Philosopher's Stone,"That's right. Now, if you two don't mind, I'm going to bed before either of you come up with another clever idea to get us killed... or worse, expelled!","$125,000,000 ",denum
17,The Hearing,Harry Potter and the Order of the Phoenix,You're late.,"$150,000,000 ",denum
14,Petrified,Harry Potter and the Chamber of Secrets,"And not to mention, they're dead scared that Harry'll Petrify them if they fly anywhere near him.","$100,000,000 ",denum
31,Letters from No One,Harry Potter and the Philosopher's Stone,AHH! Make it stop! Please make it stop!,"$125,000,000 ",denum
23,Dobby's Reward,Harry Potter and the Chamber of Secrets,Advada.,"$100,000,000 ",denum
23,The Department of Mysteries,Harry Potter and the Order of the Phoenix,You mean Dumbledore never told you the reason you bear that scar was hidden here?,"$150,000,000 ",denum
37,Flight of the Fat Lady,Harry Potter and the Prisoner of Azkaban,Mind where you're going! Slow down! You listen! I'm Head Boy! Come back here!,"$130,000,000 ",denum
9,Voldemort,Human,Slytherin,NULL,character
3,Fight and Flight,Harry Potter and the Order of the Phoenix,We were trying to find Professor Dumbledore. We had to tell him...,"$150,000,000 ",denum
3,Substitute Teacher,Harry Potter and the Prisoner of Azkaban,"Please, sir. An Animagus is a wizard who elects to turn into an animal. A werewolf has no choice. With each full moon, when he transforms, he no longer remembers who he is. He'd kill his best friend if he crossed his path. Furthermore, the werewolf only responds to the call of its own kind.","$130,000,000 ",denum
4,Horcruxes,Harry Potter and the Half-Blood Prince,Careful.  The water.,"$250,000,000 ",denum
3,Rogue Bludger,Harry Potter and the Chamber of Secrets,I know. But it's the only plan we've got.,"$100,000,000 ",denum
26,What Could Be Safer?,Harry Potter and the Half-Blood Prince,Harry who?,"$250,000,000 ",denum
4,Horace Slughorn,Harry Potter and the Half-Blood Prince,"I must say, you make a very convincing armchair, Horace.","$250,000,000 ",denum
4,Wizards Duel,Harry Potter and the Order of the Phoenix,"You should not have come here tonight, Tom.","$150,000,000 ",denum
1,Dudley Demented,Harry Potter and the Order of the Phoenix,What?,"$150,000,000 ",denum
24,Heir of Slytherin,Harry Potter and the Chamber of Secrets,"She's still alive, but only just.","$100,000,000 ",denum
96,Ministry Interior,Harry Potter and the Deathly Hallows Part 1,Sh...careful.,"$200,000,000 ",denum
3,Place to Hide,Harry Potter and the Deathly Hallows Part 1,We need to change.,"$200,000,000 ",denum
1,I Open At the Close,Harry Potter and the Deathly Hallows Part 2,He won't be able to see you?,"$250,000,000 ",denum
1,An Unexpected Challenge,Harry Potter and the Goblet of Fire,Ok. Great. Fine. No problem. Good.,"$150,000,000 ",denum
24,Impediment Jinx,Impedimenta,Hinders movement,Turquoise,spells
3,Lighting the Way Back,Harry Potter and the Deathly Hallows Part 1,We need to talk.,"$200,000,000 ",denum
4,The Triwizard Tournament,Harry Potter and the Goblet of Fire,"The goblet of fire. Anyone wishing to submit themselves for the tournament merely write their name upon a piece of parchment and throw it in the flame before this hour on Thursday night. Do not do so lightly, if choosen there's no turning back. As from this moment the tri-wizard tournament has begun.","$150,000,000 ",denum
1,Christmas Gift,Harry Potter and the Philosopher's Stone,I-I've got presents?,"$125,000,000 ",denum
4,Dobby's Reward,Harry Potter and the Chamber of Secrets,"When the governors learned that Arthur Weasley's daughter was taken into the Chamber, they saw fit to summon me back.","$100,000,000 ",denum
3,I Hope He Finds Me,Harry Potter and the Prisoner of Azkaban,But Harry isn't going to keep it. He's going to turn it over to Professor McGonagall. Aren't you?,"$130,000,000 ",denum
1,You Need Only Ask,Harry Potter and the Deathly Hallows Part 2,Later.,"$250,000,000 ",denum
3,In Grave Danger,Harry Potter and the Prisoner of Azkaban,You know the Egyptians used to worship cats?,"$130,000,000 ",denum
24,Heir of Slytherin,Harry Potter and the Chamber of Secrets,"I knew I had to talk to you, meet you if I could. So I decided to show you my capture of that brainless oaf, Hagrid, to gain your trust.","$100,000,000 ",denum
1,Sacrifice Play,Harry Potter and the Philosopher's Stone,"No, Ron! No!","$125,000,000 ",denum
37,Mountain Troll,Harry Potter and the Philosopher's Stone,"Gryffindors, keep up please. And stay alert!","$125,000,000 ",denum
6,Horcruxes,Harry Potter and the Half-Blood Prince,Have you ever considered that you ask too much?  That you take too much for granted?  Has it ever crossed your brilliant mind that I don't want to do this anymore?,"$250,000,000 ",denum
8,Horace Slughorn,Harry Potter and the Half-Blood Prince,"All mine, each and every one.  Ex- students, I mean.  You recognize Barnubas Cuffe, of course, editor of the Daily Prophet.","$250,000,000 ",denum
2,Exit the Dragon,Harry Potter and the Deathly Hallows Part 2,Foul little git. Least we've got Bogrod.,"$250,000,000 ",denum
3,Bathilda's Secret,Harry Potter and the Deathly Hallows Part 1,"It was a different time, Harry. It was one summer.  Dumbledore was young --","$200,000,000 ",denum
3,The Dementor,Harry Potter and the Prisoner of Azkaban,Why are we stopping? We can't be there yet.,"$130,000,000 ",denum
1,Horcruxes,Harry Potter and the Half-Blood Prince,I don't need luck.  I'll be with Dumbledore.,"$250,000,000 ",denum
71,Hermione's Helping Hand,Harry Potter and the Half-Blood Prince,I'll be going out for Keeper as well.  Nothing personal.,"$250,000,000 ",denum
1,Letters from No One,Harry Potter and the Philosopher's Stone,"Hey, give it back! It's mine!","$125,000,000 ",denum
3,Sword of Gryffindor,Harry Potter and the Deathly Hallows Part 1,Never mind why he's got my wand --,"$200,000,000 ",denum
2,Place to Hide,Harry Potter and the Deathly Hallows Part 1,"They were after you, mate.  We'd just put everyone in danger going back.","$200,000,000 ",denum
2,Welcome Back,Harry Potter and the Chamber of Secrets,"Uhh-um Welcome back, Hermione.","$100,000,000 ",denum
2,The Wizard's Choice,Harry Potter and the Deathly Hallows Part 2,"Not exactly leaving the place better than we found it, are we?","$250,000,000 ",denum
32,Aunt Marge's Big Mistake,Harry Potter and the Prisoner of Azkaban,"Harry! Harry! Harry, open the door! Marge! How lovely to see...","$130,000,000 ",denum
3,Aberforth Dumbledore,Harry Potter and the Deathly Hallows Part 2,"That's Ariana, isn't it? Your sister. She's beautiful.","$250,000,000 ",denum
109,In the Hog's Head,Harry Potter and the Order of the Phoenix,You mean Dumbledore believes him.,"$150,000,000 ",denum
1,Horcruxes,Harry Potter and the Half-Blood Prince,My word.,"$250,000,000 ",denum
22,Malfoy Manor,Harry Potter and the Deathly Hallows Part 1,"Cissy, put the boys in the cellar. I want to have a little conversation with this one, girl-to-girl.","$200,000,000 ",denum
1,Free Agents,Harry Potter and the Half-Blood Prince,Neville...?,"$250,000,000 ",denum
19,The Marauder's Map,Harry Potter and the Prisoner of Azkaban,It'll lead you straight to Honeyduke's seller.,"$130,000,000 ",denum
4,Horcruxes,Harry Potter and the Half-Blood Prince,"Only recreationally.  You see, I believe one creates one's own luck.","$250,000,000 ",denum
71,Slug Club,Harry Potter and the Half-Blood Prince,"Here, here!","$250,000,000 ",denum
108,Griselda Marchbanks,Human,NULL,NULL,character
72,Susan Bones,Human,Hufflepuff,NULL,character
46,Quidditch,Harry Potter and the Philosopher's Stone,"Er, I don't really remember. I took a bludger to the head 2 minutes in. Woke up in the hospital a week later.","$125,000,000 ",denum
1,Cornelius Fudge,Harry Potter and the Chamber of Secrets,"Look, we have to ask you something. Do you know who's opened the Chamber of Secrets?","$100,000,000 ",denum
108,Out of the Fire,Harry Potter and the Order of the Phoenix,"Pressure of exams. It happens. Take a breath, and maybe you'll be ready to go back in. Time is nearly up, but---","$150,000,000 ",denum
1,The Lost Prophecy,Harry Potter and the Order of the Phoenix,"I don't understand, Professor.","$150,000,000 ",denum
3,Forest Fugitives,Harry Potter and the Deathly Hallows Part 1,It's cold.  Even though it's been lying against your skin for days.,"$200,000,000 ",denum
2,Cursed Necklace,Harry Potter and the Half-Blood Prince,Spider?  About six feet tall?  Ten feet wide?,"$250,000,000 ",denum
1,The First Task,Harry Potter and the Goblet of Fire,Hagrid warned me about the dragons.,"$150,000,000 ",denum
17,The Hearing,Harry Potter and the Order of the Phoenix,Within full sight of a Muggle?,"$150,000,000 ",denum
1,The Egg's Clue,Harry Potter and the Goblet of Fire,Potentially problematic? When was the last time you held your breath under the water for an hour Hermione?,"$150,000,000 ",denum
3,"Truly Seen, Truly Free",Harry Potter and the Prisoner of Azkaban,Saving your life!,"$130,000,000 ",denum
7,Let Events Unfold,Harry Potter and the Goblet of Fire,Put an end to it. Don't let Potter compete.,"$150,000,000 ",denum
26,What Could Be Safer?,Harry Potter and the Half-Blood Prince,I seriously doubt that.,"$250,000,000 ",denum
106,Colin Creevey,Human,Gryffindor,NULL,character
2,Christmas Gift,Harry Potter and the Philosopher's Stone,Oh. My mum made it.  It looks like you've got one too.,"$125,000,000 ",denum
2,Chamber of Secrets,Harry Potter and the Chamber of Secrets,Better you than us.,"$100,000,000 ",denum
1,Two Places at Once,Harry Potter and the Prisoner of Azkaban,He's free. We did it.,"$130,000,000 ",denum
1,The Egg's Clue,Harry Potter and the Goblet of Fire,Come seek us where our voices sound.,"$150,000,000 ",denum
3,"Truly Seen, Truly Free",Harry Potter and the Prisoner of Azkaban,That's great.,"$130,000,000 ",denum
4,Horcruxes,Harry Potter and the Half-Blood Prince,"Once again, I shall ask too much of you.","$250,000,000 ",denum
35,Writing on the Wall,Harry Potter and the Chamber of Secrets,"What's going on 'ere? Go on, make way, make way. Potter-- What are youMrs. Norris? You'vemurdered my cat.","$100,000,000 ",denum
4,The Secret Riddle,Harry Potter and the Half-Blood Prince,Did I know that I had just met the most dangerous Dark Wizard of all time?  No.  Had I...,"$250,000,000 ",denum
2,Petrified,Harry Potter and the Chamber of Secrets,No!,"$100,000,000 ",denum
1,The Lost Prophecy,Harry Potter and the Order of the Phoenix,I expect so...,"$150,000,000 ",denum
1,Up to Something,Harry Potter and the Philosopher's Stone,"But he's weak. He's living off the unicorns. Don't you see? We had it wrong! Snape doesn't want the Stone for himself; he wants the Stone for Voldemort. With the Elixir of Life, Voldemort will be strong again. He'll... he'll come back.","$125,000,000 ",denum
4,Horcruxes,Harry Potter and the Half-Blood Prince,A trait people never fail to undervalue.  I'm afraid.,"$250,000,000 ",denum
32,Aunt Marge's Big Mistake,Harry Potter and the Prisoner of Azkaban,Nothing. He didn't work. He was unemployed.,"$130,000,000 ",denum
3,Witnesses to an Execution,Harry Potter and the Prisoner of Azkaban,"You! You foul, loathsome, evil little cockroach!","$130,000,000 ",denum
1,The Marauder's Map,Harry Potter and the Prisoner of Azkaban,Brilliant! Where did you get it?,"$130,000,000 ",denum
2,Forest Fugitives,Harry Potter and the Deathly Hallows Part 1,"No, don't!  Don't say it!","$200,000,000 ",denum
1,An Unexpected Challenge,Harry Potter and the Goblet of Fire,Agreed.,"$150,000,000 ",denum
57,Rita Skeeter,Harry Potter and the Goblet of Fire,"Course you didn't. Everyone loves a rebel Harry.  Scratch that last. Speaking of your parents, were they alive, how do you think they'd feel? proud? or concerned that your attitude shows at best a pathological need for attention, at worst a psychotic deathwish.","$150,000,000 ",denum
1,Interference Overcome,Harry Potter and the Philosopher's Stone,Whoa! Whooa!,"$125,000,000 ",denum
2,Place to Hide,Harry Potter and the Deathly Hallows Part 1,You're the best with spells.,"$200,000,000 ",denum
2,Felix Felicis,Harry Potter and the Half-Blood Prince,I expect you'll be going with McLaggen.  Isn't he a member of the Slug Club?,"$250,000,000 ",denum
19,The Portkey,Harry Potter and the Goblet of Fire,It's a portkey.,"$150,000,000 ",denum
2,Ron and Hermione,Harry Potter and the Philosopher's Stone,"They mean every flavour! There's chocolate and peppermint, and there's also spinach, liver and tripe. George sweared he got a bogey-flavoured one once!","$125,000,000 ",denum
1,The Department of Mysteries,Harry Potter and the Order of the Phoenix,Go ahead.,"$150,000,000 ",denum
7,No Longer Safe,Harry Potter and the Chamber of Secrets,"What can this mean, Albus?","$100,000,000 ",denum
4,King's Cross,Harry Potter and the Deathly Hallows Part 2,"You were the seventh Horcrux, Harry; the Horcrux he never meant to make.","$250,000,000 ",denum
1,Hogwarts Reunion,Harry Potter and the Deathly Hallows Part 2,"Hey there. Ron smiles, about to speak, then notices Ginny's eyes have not left Harry. He frowns, speaks to Hermione.","$250,000,000 ",denum
3,Witnesses to an Execution,Harry Potter and the Prisoner of Azkaban,I can't believe they're going to kill Buckbeak. It's just too horrible.,"$130,000,000 ",denum
1,The Sorting Hat,Harry Potter and the Philosopher's Stone,Not Slytherin. Not Slytherin.,"$125,000,000 ",denum
85,Missing,Harry Potter and the Chamber of Secrets,"Who is it that the monster's taken, Minerva?","$100,000,000 ",denum
2,Whomping Willow,Harry Potter and the Chamber of Secrets,"Scabbers, you OK? The car! Dad's gonna kill me.","$100,000,000 ",denum
3,Bathilda's Secret,Harry Potter and the Deathly Hallows Part 1,Maybe we can --,"$200,000,000 ",denum
44,The Riddle House,Harry Potter and the Goblet of Fire,Oh no no no my Lord Voldemort. I only meant... perhaps if we were to do it without the boy..,"$150,000,000 ",denum
1,Professor Umbridge's Class,Harry Potter and the Order of the Phoenix,"Later, I've got detention.","$150,000,000 ",denum
1,Broken Ranks,Harry Potter and the Deathly Hallows Part 1,Go then.  But leave that.,"$200,000,000 ",denum
1,Seeing the Impossible,Harry Potter and the Prisoner of Azkaban,Mischief managed. Nox.,"$130,000,000 ",denum
2,Let Events Unfold,Harry Potter and the Goblet of Fire,You know bloody well what.,"$150,000,000 ",denum
1,In Grave Danger,Harry Potter and the Prisoner of Azkaban,Mr. Weasley.,"$130,000,000 ",denum
